,heads,tails
1445,1403528,1113481
1446,857351,1092807
1447,768262,1051490
1448,769874,925054
1449,1644804,22356
1450,1472343,1659207
1451,1058926,1579823
1452,1476264,1537169
1453,1354371,1488934
1454,1462223,1558785
1455,1261249,66740
1456,1285550,775057
1457,1642985,927628
1458,1093691,1258602
1459,1580836,1263364
1460,1438533,57515
1461,890640,1114084
1462,746515,1634942
1463,770403,889930
1464,1045309,1290900
1465,1658566,909832
1466,1168054,1388978
1467,1339048,1507934
1468,742126,1659122
1469,1587523,1553079
1470,1606498,79732
1471,1099941,1377149
1472,1518222,1528558
1473,726854,1574676
1474,918251,1563699
1475,1158780,1642435
1476,1544229,929545
1477,1239188,1542624
1478,80424,1340652
1479,1585738,1115222
1480,1043337,313927
1481,832428,1559270
1482,1566138,1161154
1483,86312,1092662
1484,1003201,101295
1485,1416172,1409014
1486,1620702,1597553
1487,862022,1538329
1488,1058057,1267602
1489,1492151,1402486
1490,1414295,1013462
1491,1542976,1605780
1492,1435163,108385
1493,1426011,1327471
1494,1579157,1607551
1495,929008,1633533
1496,1542335,1614556
1497,862022,1224608
1498,863894,1638449
1499,1413119,1133798
1500,925306,921112
1501,1656936,925263
1502,1010612,1425287
1503,1577916,829325
1504,912593,1516887
1505,1170010,1571237
1506,895921,895921
1507,886744,1617166
1508,1494891,1328670
1509,62362,1627213
1510,56047,922487
1511,1579241,906192
1512,1122304,1054833
1513,914329,1054905
1514,1649744,1355042
1515,1630132,1019034
1516,934549,91388
1517,225648,1005229
1518,1179500,97476
1519,1592329,1653629
1520,40554,1597503
1521,1498122,1157075
1522,870826,1623019
1523,1109189,1537169
1524,1454742,1618673
1525,1637197,1655971
1526,825692,882830
1527,907242,1567520
1528,1045540,1580608
1529,16160,1504619
1530,1606736,1022408
1531,1077428,1411494
1532,1343254,884624
1533,1048911,1370489
1534,1469317,1028918
1535,858655,1104358
1536,1414043,1385818
1537,1376139,1602409
1538,1142596,720154
1539,1589061,1280600
1540,1067983,12659
1541,1416265,69733
1542,916459,97886
1543,1419582,1633651
1544,1431372,1391127
1545,845819,1294649
1546,1058290,1080340
1547,918965,1324772
1548,1356564,764764
1549,1681459,1015383
1550,92122,1621443
1551,1040799,86759
1552,733590,1171486
1553,765207,1002047
1554,1368993,878526
1555,811589,1308547
1556,1283810,1347022
1557,1386926,1040765
1558,727634,1572386
1559,106618,1609434
1560,1413547,1558465
1561,1524769,353184
1562,1424929,1498021
1563,1561387,1481832
1564,1376912,1466301
1565,1057877,1554933
1566,1459482,1365216
1567,714310,1191359
1568,1640052,1413898
1569,1581091,1613767
1570,1566140,1373206
1571,1527383,1126003
1572,1517228,1471270
1573,1551182,1126294
1574,764180,1541719
1575,1051771,860131
1576,1073349,1096689
1577,1530219,1298675
1578,1565821,890264
1579,1299709,1535955
1580,844856,1090009
1581,1562918,1037976
1582,1339970,1324772
1583,1422768,1651958
1584,913165,1046311
1585,859747,30625
1586,1176309,1409916
1587,1457435,1133416
1588,1683486,85535
1589,1606363,1104265
1590,1532926,806172
1591,1567958,1581374
1592,1659183,836937
1593,914374,1533427
1594,859737,1659617
1595,835662,1521847
1596,1407739,777491
1597,833640,1096325
1598,1676479,846913
1599,1290658,1313024
1600,1648365,1587987
1601,1510963,1513761
1602,1270436,1600033
1603,757011,716133
1604,1578731,1112920
1605,1800,1077183
1606,1407623,1523526
1607,68622,1239819
1608,1622057,1352081
1609,1606268,1206942
1610,1597033,1018281
1611,1501112,1096752
1612,1626853,1373561
1613,1286405,812074
1614,918646,867374
1615,1428522,1265848
1616,1013272,1576169
1617,110471,1273813
1618,857949,1600824
1619,310568,767920
1620,1577134,1473490
1621,1425289,1634452
1622,1091983,1108426
1623,941548,1057693
1624,1639836,1259429
1625,1393540,1371128
1626,7789,884887
1627,1613489,1590560
1628,35214,1528875
1629,103379,1582568
1630,1533357,1539892
1631,1585644,1614466
1632,903127,1080014
1633,1584770,2186
1634,1392972,1135657
1635,1396878,1575319
1636,1489644,1650739
1637,1098972,75439
1638,781902,1623838
1639,78239,801351
1640,947559,1642159
1641,1439222,748268
1642,1527844,822783
1643,1001604,949322
1644,101594,1637197
1645,1287151,1407038
1646,1021860,790730
1647,1053507,1028918
1648,1404973,701719
1649,1423586,872448
1650,1483096,1324518
1651,1661458,1392380
1652,1168165,1344980
1653,822411,1566052
1654,1043156,1178049
1655,902739,1554947
1656,1057060,37472
1657,106374,813920
1658,1169652,1053650
1659,313143,1009463
1660,1299033,825788
1661,840489,1337013
1662,1160958,1652561
1663,887150,923149
1664,1139552,1386018
1665,1468910,1411168
1666,1001288,1211805
1667,807882,820771
1668,1061219,895040
1669,1668340,1077183
1670,1141240,350846
1671,1311241,1591698
1672,1644869,72971
1673,356590,1609471
1674,1465885,1120295
1675,1307140,1423902
1676,1542934,1065280
1677,1592329,1544190
1678,1594136,1581653
1679,1603969,1299139
1680,1048477,920465
1681,1410098,1401680
1682,1750,896878
1683,1019695,1013462
1684,1597033,712515
1685,1491262,1172222
1686,944480,1376139
1687,1537561,1584693
1688,1033905,1550053
1689,64040,72205
1690,884144,201779
1691,27996,1330421
1692,1390312,51644
1693,1023994,1613859
1694,1000683,51434
1695,812348,1357459
1696,1575515,93859
1697,1513403,1625288
1698,1039684,1277856
1699,815097,1364856
1700,1634976,1042729
1701,1411488,1297937
1702,754737,26780
1703,4977,1175028
1704,1370880,1043337
1705,916457,1308208
1706,1445541,36029
1707,1411906,1412067
1708,1002047,1319947
1709,1648439,1592782
1710,1683413,1395445
1711,917225,1570440
1712,1566373,1579068
1713,1138723,1344980
1714,866829,1289490
1715,1642985,1368458
1716,1637761,1035976
1717,781902,1050797
1718,811532,74046
1719,1590181,1401680
1720,1690666,879555
1721,70318,829224
1722,1475273,1051627
1723,715957,751652
1724,1487986,707179
1725,1169652,1418076
1726,893949,1513403
1727,1275187,876437
1728,1037540,1396536
1729,1636315,1620393
1730,357173,710782
1731,1110795,1080014
1732,1444839,1093248
1733,1005731,834071
1734,1358071,1372167
1735,928054,1513965
1736,1372514,25743
1737,1421461,1384710
1738,1414374,1567860
1739,72207,1006264
1740,1569994,1084370
1741,1544597,1102934
1742,1494891,1558465
1743,1038205,927807
1744,319256,799288
1745,1616000,1578443
1746,1140859,1453122
1747,716643,1452804
1748,61339,1427570
1749,94845,1606745
1750,855683,773840
1751,1116132,1424768
1752,928953,49615
1753,798941,1159281
1754,858470,1410187
1755,766704,1571498
1756,886206,1595239
1757,703361,1012271
1758,1411207,1156039
1759,1114925,1017793
1760,1423586,1045929
1761,97476,933972
1762,1052054,810509
1763,1234006,35214
1764,1365160,1485469
1765,1618921,1604054
1766,1353615,1604821
1767,1591763,721683
1768,203596,1362468
1769,1514994,55067
1770,872448,911177
1771,1425808,3570
1772,1101865,1445831
1773,1055454,1575295
1774,1129260,912603
1775,1227025,897078
1776,1479000,1022671
1777,845289,1434588
1778,1094139,1423824
1779,1016169,1561951
1780,1390134,1481339
1781,1335293,1636286
1782,1581776,31667
1783,1616297,820318
1784,1116132,1486800
1785,1226006,1315255
1786,1642985,1433270
1787,1617351,1562914
1788,90896,912463
1789,1574291,907242
1790,1278021,1175028
1791,1549872,1022652
1792,1658982,1421204
1793,1640878,1471968
1794,1317839,1172358
1795,52428,1411579
1796,1073431,864890
1797,1293413,1137046
1798,722077,1298946
1799,1127245,1114995
1800,81955,1339920
1801,1047202,1083712
1802,1492632,1176373
1803,1336282,1562528
1804,1540159,884624
1805,1379404,833640
1806,1061937,1041514
1807,1023128,1163302
1808,1455206,1437517
1809,1430259,1301611
1810,1377149,1620459
1811,1578318,1411158
1812,1598693,24090
1813,1353487,1582962
1814,1583648,851520
1815,1403792,1520048
1816,1032220,1007330
1817,1496048,936468
1818,1592291,1529628
1819,1062128,1370946
1820,1410428,704415
1821,1273636,794367
1822,1262823,805264
1823,1633142,1612254
1824,1096275,1682481
1825,852772,894329
1826,200406,1108271
1827,1118417,1171825
1828,1115128,1165002
1829,1278680,1421865
1830,1488613,1301501
1831,1552111,1349577
1832,1514242,1237746
1833,1106851,1400810
1834,1178670,1383312
1835,1490054,714562
1836,726293,1076744
1837,1514128,1559484
1838,808918,1015577
1839,1494877,1568385
1840,17843,1623077
1841,1665840,1613764
1842,1205431,1089613
1843,1438035,1559163
1844,712757,1167419
1845,819926,29915
1846,1608429,927454
1847,1571776,1672985
1848,1605607,1532619
1849,1437491,1576336
1850,798783,1585101
1851,1651987,861842
1852,875729,1610911
1853,1074871,1563922
1854,1419560,720858
1855,896747,1487997
1856,1623013,732834
1857,69733,1017673
1858,69488,1648903
1859,1124140,780571
1860,1048268,1617957
1861,86312,1557255
1862,1571949,1135152
1863,1159281,1045810
1864,941548,937098
1865,1173420,1326190
1866,1158895,1059378
1867,7536,718074
1868,1300524,1540960
1869,916789,1370030
1870,1368993,1456189
1871,56873,1401688
1872,1550221,1191334
1873,1422059,23111
1874,39648,1663274
1875,1403256,795665
1876,1326003,1471824
1877,1163739,1584701
1878,1606909,1485029
1879,1435375,1313918
1880,1069183,1557883
1881,1364962,1127993
1882,1016177,65270
1883,719413,1404592
1884,1591165,1145197
1885,1086909,315189
1886,1689417,49938
1887,1571283,1081938
1888,353394,1515718
1889,1344980,8192
1890,1306035,75288
1891,1102414,1269127
1892,1568385,1685212
1893,1530981,1534120
1894,803164,1039399
1895,919864,1301991
1896,1620702,1347858
1897,277058,1557255
1898,1013272,1647254
1899,1302215,715787
1900,893965,1097892
1901,78239,1452857
1902,923139,1267753
1903,894329,1607333
1904,1103601,716634
1905,1009626,1090071
1906,1486957,846901
1907,1027099,1566544
1908,816284,6207
1909,1477449,920427
1910,863436,924829
1911,1615169,276077
1912,1090396,1280263
1913,316253,1662671
1914,822746,54187
1915,1165002,1364856
1916,1561894,1602813
1917,58822,1609351
1918,930810,1036968
1919,1574186,95029
1920,880460,1345991
1921,1414374,1632790
1922,1622194,1530244
1923,785557,1314102
1924,1520108,1169055
1925,789019,20232
1926,1385849,1409375
1927,100493,1622996
1928,1601545,1435049
1929,731766,754009
1930,1604083,1401859
1931,1571116,1173489
1932,1334036,1464790
1933,773840,101829
1934,1487730,1284143
1935,1604868,14177
1936,1083643,1453883
1937,203596,920769
1938,1584363,1450923
1939,1415684,1051627
1940,715788,1583712
1941,1532158,1535635
1942,313616,840467
1943,1644697,702513
1944,1613665,798354
1945,81100,916457
1946,1045810,1550120
1947,1376231,1403528
1948,1301501,764195
1949,1579412,1459482
1950,1642673,1422222
1951,946644,1567520
1952,1322505,1482913
1953,1074458,1108967
1954,1283582,1039280
1955,1115222,1579298
1956,1124610,1490490
1957,1309141,1466258
1958,1550737,1609951
1959,1576336,1551771
1960,31107,1282266
1961,1589680,719135
1962,924168,790703
1963,901491,83350
1964,1326110,1353615
1965,713671,1588972
1966,1089819,1289308
1967,1669162,1308711
1968,1650205,76334
1969,102752,1626937
1970,813672,1305168
1971,1666138,1159036
1972,1413329,1002047
1973,1543042,1675171
1974,1638606,851726
1975,1142417,80661
1976,1596967,1057083
1977,1110795,1660734
1978,1649450,1626078
1979,1360604,1357671
1980,897429,1610092
1981,1552401,1326160
1982,1506928,922621
1983,878560,85974
1984,1032208,1021635
1985,1227654,1616495
1986,1419852,833640
1987,1566265,1070336
1988,755001,1082733
1989,1354327,1017968
1990,1592411,1036030
1991,319201,1037156
1992,1385228,75677
1993,1609671,1101396
1994,1401914,1298675
1995,1580883,1295810
1996,40570,1662382
1997,1607551,1687202
1998,1625376,1607484
1999,1111335,1070523
2000,1045544,354950
2001,708819,26172
2002,1633978,81033
2003,846931,1659183
2004,313616,1628228
2005,1594100,1463258
2006,1487252,1308085
2007,1085913,1387998
2008,1670196,896747
2009,1067701,1601548
2010,39092,1527383
2011,1316944,1407067
2012,1082554,720672
2013,1024657,1046832
2014,785786,723733
2015,1532926,1046025
2016,1178409,1617572
2017,851968,1310114
2018,1036044,1056696
2019,1596532,1289490
2020,835011,1048695
2021,311094,1325740
2022,1640455,1537054
2023,1048286,868611
2024,1033905,1547996
2025,1045425,1235468
2026,1621379,1591768
2027,1261159,103096
2028,1682481,1636286
2029,1362988,830253
2030,860131,62362
2031,1089473,1678740
2032,1176373,878726
2033,1446159,67716
2034,1432001,39368
2035,1307579,1325964
2036,844887,1543605
2037,799850,1078037
2038,1175609,1100878
2039,829224,1586495
2040,1353612,1172318
2041,1539816,1230524
2042,1223389,1576709
2043,12927,1049521
2044,1317880,1370489
2045,40729,1113232
2046,1017793,1036044
2047,854560,717806
2048,1652982,724004
2049,1017968,1002517
2050,1558785,1384905
2051,1636315,1567980
2052,1351285,355999
2053,1206942,1413891
2054,917520,931799
2055,1054721,1635965
2056,1608429,1600626
2057,84839,1617406
2058,1491778,1105472
2059,863894,1108109
2060,1047170,708821
2061,350403,1378718
2062,1136174,1019695
2063,914748,1462120
2064,927454,1633142
2065,1372612,1045309
2066,1011006,1060439
2067,93384,1069353
2068,1282723,1651286
2069,91668,1099574
2070,1553830,1297336
2071,1552401,837465
2072,1566373,1087934
2073,1576047,1326583
2074,37637,1502756
2075,719494,775368
2076,1676734,1031093
2077,354964,1594219
2078,353184,1619239
2079,1605931,101830
2080,1522602,920522
2081,1428043,1409375
2082,1471727,1566897
2083,1580608,1385662
2084,1624322,1082278
2085,1361937,1012493
2086,1017968,1110783
2087,1173489,1059786
2088,1044435,1005201
2089,1387061,1223862
2090,1420033,1660719
2091,933974,350698
2092,885508,1487997
2093,1594136,1605780
2094,1290658,1491576
2095,1069996,1474735
2096,895419,98752
2097,1582463,1440024
2098,928953,1350420
2099,15357,1145460
2100,1428043,1614173
2101,1011659,1573229
2102,1644509,41091
2103,1039684,1659166
2104,1435812,1593470
2105,1234006,1211759
2106,1003509,1477246
2107,1278680,1507964
2108,80424,41499
2109,106618,1665840
2110,1068874,719739
2111,1653959,1399541
2112,876437,931015
2113,851697,320573
2114,1378950,890447
2115,1311605,1156041
2116,28385,1065837
2117,1428875,910406
2118,1265848,880460
2119,1332349,1321792
2120,945617,9389
2121,1467760,857855
2122,1545654,1473579
2123,731012,1496443
2124,1412270,1586454
2125,1609434,750574
2126,1384365,1492632
2127,918581,1002132
2128,941548,856135
2129,1358483,1616495
2130,1671077,1157408
2131,1513856,918965
2132,918580,881787
2133,1619087,1142750
2134,1640384,1657803
2135,772897,1578735
2136,40545,1127703
2137,1113256,1314772
2138,1107280,1634172
2139,1395317,1346980
2140,1355096,1643301
2141,1614924,1068851
2142,1411342,1585790
2143,1341319,1583103
2144,1561848,1487782
2145,1082278,1512499
2146,1647513,1691198
2147,1600065,1362988
2148,1395937,1065598
2149,732026,1535365
2150,1582586,1389936
2151,880562,947427
2152,889971,1316835
2153,853496,320340
2154,1420031,1501570
2155,1402453,1587285
2156,1450708,863436
2157,1122388,1400482
2158,714395,1441849
2159,828878,1171162
2160,1415744,4962
2161,1445541,725876
2162,744452,1001233
2163,1463172,1662675
2164,1173514,886744
2165,1666962,1158863
2166,1365038,1595710
2167,1499961,1431766
2168,1441693,920371
2169,1141688,1554859
2170,1166126,1091801
2171,1304409,1084597
2172,706688,1407704
2173,1639327,1571398
2174,785956,794619
2175,890491,314203
2176,1315399,1407704
2177,1398987,1142512
2178,1060219,315131
2179,316253,1635282
2180,1633532,1006655
2181,1575965,949349
2182,912242,1618755
2183,66496,1088787
2184,878726,944792
2185,744455,1532158
2186,1404624,107687
2187,1620305,1552979
2188,1499807,1403433
2189,726854,1001627
2190,72205,1471387
2191,1644285,74046
2192,1122063,1656088
2193,46195,46195
2194,1493526,810136
2195,1040721,1053059
2196,66388,1375618
2197,4969,1655591
2198,876167,1383062
2199,1170797,1027183
2200,1368308,276283
2201,1596958,1160791
2202,1282977,1122897
2203,1158419,1611547
2204,1157647,1422768
2205,1560385,719494
2206,1644869,928576
2207,880285,62234
2208,1474167,1381668
2209,1171012,1532619
2210,1369774,1272550
2211,945764,814286
2212,1678740,1515816
2213,1506503,98752
2214,1211211,1024478
2215,1469317,1397403
2216,1077638,1141240
2217,863895,1442999
2218,1631001,1419625
2219,1446714,1355839
2220,1432001,1609183
2221,87802,894245
2222,793547,943034
2223,51011,719739
2224,805993,1487986
2225,766829,709337
2226,1602409,885568
2227,1118148,915781
2228,356171,1462418
2229,1631406,1493893
2230,1286131,1594100
2231,1172178,78749
2232,1482554,1653979
2233,1300524,1540947
2234,912093,1052489
2235,1582341,1163370
2236,95953,1566011
2237,18654,1273685
2238,714395,1668186
2239,54507,54476
2240,882835,42228
2241,1419806,1339469
2242,846931,1114208
2243,1043565,1037131
2244,945489,728303
2245,1554859,1053112
2246,1433660,1308569
2247,1360214,1252849
2248,1145765,35214
2249,1142417,1304730
2250,883107,799292
2251,1031296,92487
2252,1572694,799698
2253,897315,1227265
2254,1369868,1494319
2255,1629978,1560046
2256,1175454,1494319
2257,811831,1535456
2258,1559484,1605674
2259,1162112,793733
2260,930775,1539680
2261,1280600,74925
2262,1665081,799235
2263,1420035,1662675
2264,1058811,1403676
2265,1488613,846581
2266,1477336,1096938
2267,722572,1578731
2268,1667939,1597131
2269,1285550,923796
2270,1643542,1017110
2271,1161706,1571636
2272,931148,47217
2273,1337013,836157
2274,1613764,1027235
2275,1657788,1361937
2276,1590717,96793
2277,1100734,1553830
2278,1001838,216085
2279,9892,1117297
2280,23795,1666962
